visitor_id,visit_date,channel,campaign,acquisition_cost,stage_reached,deal_value_usd
108651,2026-04-02,Email,Newsletter,0,Visitor,0
102401,2026-04-28,Organic Search,SEO - Product Pages,0,Visitor,0
102317,2026-04-02,Organic Search,SEO - Product Pages,0,Visitor,0
111194,2026-04-29,Direct,Direct/None,0,Visitor,0
101336,2026-04-05,Organic Search,SEO - Product Pages,0,Visitor,0
100024,2026-03-17,Organic Search,SEO - Blog,12,Lead,0
109112,2026-05-18,Email,Product Drip Campaign,8,SQL,0
102785,2026-03-03,Organic Search,SEO - Blog,12,Lead,0
102444,2026-05-11,Organic Search,SEO - Product Pages,12,MQL,0
109071,2026-05-26,Email,Newsletter,8,Lead,0
111888,2026-03-28,Direct,Direct/None,0,Visitor,0
101639,2026-06-23,Organic Search,SEO - Product Pages,0,Visitor,0
100762,2026-03-26,Organic Search,SEO - Blog,0,Visitor,0
100260,2026-05-03,Organic Search,SEO - Product Pages,12,Lead,0
108997,2026-04-13,Email,Newsletter,0,Visitor,0
106166,2026-01-25,Social Media,Instagram Ads,0,Visitor,0
101436,2026-03-13,Organic Search,SEO - Product Pages,0,Visitor,0
107554,2026-05-03,Social Media,Facebook Ads,35,MQL,0
107596,2026-03-17,Social Media,Instagram Ads,0,Visitor,0
102143,2026-05-26,Organic Search,SEO - Product Pages,0,Visitor,0
102917,2026-05-07,Paid Search,Google Ads - Generic,0,Visitor,0
106668,2026-03-05,Social Media,Instagram Ads,0,Visitor,0
110067,2026-02-14,Referral,Partner Referral,0,Visitor,0
105451,2026-06-17,Social Media,Facebook Ads,35,Lead,0
104557,2026-02-03,Paid Search,Google Ads - Brand,0,Visitor,0
101226,2026-04-03,Organic Search,SEO - Blog,0,Visitor,0
106483,2026-05-06,Social Media,Facebook Ads,0,Visitor,0
111338,2026-05-03,Direct,Direct/None,0,MQL,0
104461,2026-03-02,Paid Search,Google Ads - Generic,0,Visitor,0
110261,2026-03-31,Direct,Direct/None,0,Visitor,0
107973,2026-04-23,Email,Newsletter,8,Lead,0
103261,2026-03-21,Paid Search,Google Ads - Generic,0,Visitor,0
105955,2026-06-13,Social Media,Facebook Ads,0,Visitor,0
109451,2026-05-04,Referral,Customer Referral Program,0,Visitor,0
105449,2026-04-10,Social Media,Facebook Ads,0,Visitor,0
111905,2026-04-03,Direct,Direct/None,0,Visitor,0
102737,2026-04-03,Organic Search,SEO - Product Pages,12,Lead,0
104201,2026-03-07,Paid Search,Google Ads - Generic,0,Visitor,0
107620,2026-05-01,Social Media,LinkedIn Ads,0,Visitor,0
111685,2026-04-18,Direct,Direct/None,0,MQL,0
109084,2026-03-10,Email,Newsletter,0,Visitor,0
105375,2026-03-08,Social Media,LinkedIn Ads,35,Lead,0
107570,2026-04-09,Social Media,Instagram Ads,0,Visitor,0
100671,2026-05-01,Organic Search,SEO - Blog,0,Visitor,0
105076,2026-01-27,Paid Search,Google Ads - Brand,48,MQL,0
103208,2026-05-10,Paid Search,Google Ads - Brand,0,Visitor,0
102756,2026-03-17,Organic Search,SEO - Blog,12,Lead,0
100912,2026-04-28,Organic Search,SEO - Blog,12,SQL,0
110545,2026-02-01,Direct,Direct/None,0,Visitor,0
103748,2026-05-11,Paid Search,Google Ads - Brand,0,Visitor,0
103022,2026-02-07,Paid Search,Google Ads - Brand,48,Lead,0
109773,2026-02-17,Referral,Customer Referral Program,5,MQL,0
100277,2026-01-26,Organic Search,SEO - Product Pages,0,Visitor,0
100941,2026-05-26,Organic Search,SEO - Product Pages,0,Visitor,0
103379,2026-04-04,Paid Search,Google Ads - Generic,0,Visitor,0
107052,2026-05-06,Social Media,LinkedIn Ads,0,Visitor,0
106753,2026-03-15,Social Media,LinkedIn Ads,0,Visitor,0
102857,2026-01-25,Organic Search,SEO - Blog,0,Visitor,0
100808,2026-06-18,Organic Search,SEO - Blog,12,MQL,0
109655,2026-06-09,Referral,Customer Referral Program,5,SQL,0
100373,2026-02-18,Organic Search,SEO - Product Pages,0,Visitor,0
109038,2026-03-19,Email,Product Drip Campaign,8,Lead,0
109047,2026-05-05,Email,Newsletter,0,Visitor,0
101643,2026-04-26,Organic Search,SEO - Product Pages,0,Visitor,0
103506,2026-03-12,Paid Search,Google Ads - Brand,0,Visitor,0
101581,2026-03-17,Organic Search,SEO - Blog,0,Visitor,0
110738,2026-04-29,Direct,Direct/None,0,Visitor,0
101168,2026-03-31,Organic Search,SEO - Product Pages,0,Visitor,0
104637,2026-04-22,Paid Search,Google Ads - Generic,0,Visitor,0
111159,2026-06-12,Direct,Direct/None,0,Visitor,0
104648,2026-02-14,Paid Search,Google Ads - Brand,0,Visitor,0
101662,2026-05-30,Organic Search,SEO - Blog,0,Visitor,0
111735,2026-03-24,Direct,Direct/None,0,Visitor,0
103659,2026-05-06,Paid Search,Google Ads - Generic,0,Visitor,0
111037,2026-04-25,Direct,Direct/None,0,Visitor,0
101294,2026-05-19,Organic Search,SEO - Product Pages,0,Visitor,0
103706,2026-04-14,Paid Search,Google Ads - Brand,0,Visitor,0
110468,2026-02-25,Direct,Direct/None,0,Visitor,0
102790,2026-03-18,Organic Search,SEO - Blog,0,Visitor,0
104333,2026-03-17,Paid Search,Google Ads - Brand,0,Visitor,0
109284,2026-04-30,Referral,Customer Referral Program,0,Visitor,0
110076,2026-03-02,Referral,Customer Referral Program,0,Visitor,0
100832,2026-04-12,Organic Search,SEO - Blog,0,Visitor,0
100966,2026-05-01,Organic Search,SEO - Blog,0,Visitor,0
105519,2026-05-10,Social Media,Instagram Ads,0,Visitor,0
111483,2026-02-04,Direct,Direct/None,0,Visitor,0
106597,2026-03-14,Social Media,Facebook Ads,0,Visitor,0
103966,2026-04-11,Paid Search,Google Ads - Brand,48,MQL,0
110503,2026-02-10,Direct,Direct/None,0,Visitor,0
101019,2026-03-27,Organic Search,SEO - Product Pages,12,SQL,0
107671,2026-03-25,Social Media,Facebook Ads,0,Visitor,0
108936,2026-02-22,Email,Product Drip Campaign,8,MQL,0
100186,2026-04-17,Organic Search,SEO - Blog,0,Visitor,0
104039,2026-06-03,Paid Search,Google Ads - Generic,0,Visitor,0
101877,2026-02-27,Organic Search,SEO - Product Pages,12,Lead,0
108380,2026-03-07,Email,Newsletter,8,Customer,1231
102322,2026-04-28,Organic Search,SEO - Blog,0,Visitor,0
103162,2026-04-25,Paid Search,Google Ads - Generic,0,Visitor,0
104339,2026-01-28,Paid Search,Google Ads - Generic,0,Visitor,0
104544,2026-03-19,Paid Search,Google Ads - Brand,0,Visitor,0
109043,2026-05-16,Email,Newsletter,0,Visitor,0
105413,2026-06-01,Social Media,LinkedIn Ads,0,Visitor,0
107081,2026-02-21,Social Media,Facebook Ads,0,Visitor,0
105493,2026-06-05,Social Media,Instagram Ads,0,Visitor,0
105294,2026-03-08,Social Media,Facebook Ads,0,Visitor,0
107187,2026-03-28,Social Media,Facebook Ads,0,Visitor,0
101811,2026-05-30,Organic Search,SEO - Product Pages,12,MQL,0
103278,2026-04-15,Paid Search,Google Ads - Generic,0,Visitor,0
107653,2026-02-17,Social Media,Facebook Ads,0,Visitor,0
105031,2026-04-01,Paid Search,Google Ads - Brand,0,Visitor,0
102262,2026-01-17,Organic Search,SEO - Product Pages,0,Visitor,0
101798,2026-02-21,Organic Search,SEO - Product Pages,12,Lead,0
109142,2026-02-27,Referral,Customer Referral Program,5,SQL,0
107383,2026-05-23,Social Media,Facebook Ads,0,Visitor,0
100797,2026-01-29,Organic Search,SEO - Product Pages,12,Lead,0
107854,2026-04-09,Social Media,Instagram Ads,0,Visitor,0
110114,2026-04-16,Referral,Customer Referral Program,5,Lead,0
104904,2026-05-15,Paid Search,Google Ads - Generic,0,Visitor,0
107661,2026-04-23,Social Media,LinkedIn Ads,0,Visitor,0
103167,2026-04-06,Paid Search,Google Ads - Brand,48,Lead,0
109435,2026-05-26,Referral,Customer Referral Program,0,Visitor,0
108402,2026-02-21,Email,Newsletter,0,Visitor,0
107533,2026-04-03,Social Media,Facebook Ads,35,Lead,0
104984,2026-04-06,Paid Search,Google Ads - Brand,0,Visitor,0
106257,2026-05-03,Social Media,LinkedIn Ads,0,Visitor,0
109239,2026-06-06,Referral,Partner Referral,5,MQL,0
104054,2026-04-24,Paid Search,Google Ads - Generic,48,MQL,0
110612,2026-04-01,Direct,Direct/None,0,Visitor,0
105359,2026-05-19,Social Media,Facebook Ads,0,Visitor,0
104250,2026-04-30,Paid Search,Google Ads - Brand,0,Visitor,0
104336,2026-04-20,Paid Search,Google Ads - Generic,0,Visitor,0
109597,2026-03-03,Referral,Partner Referral,0,Visitor,0
101016,2026-03-30,Organic Search,SEO - Product Pages,0,Visitor,0
109390,2026-03-07,Referral,Customer Referral Program,5,Lead,0
100492,2026-04-18,Organic Search,SEO - Product Pages,0,Visitor,0
109228,2026-02-17,Referral,Customer Referral Program,5,Lead,0
102442,2026-06-06,Organic Search,SEO - Product Pages,0,Visitor,0
109425,2026-02-18,Referral,Customer Referral Program,0,Visitor,0
102054,2026-03-05,Organic Search,SEO - Blog,0,Visitor,0
104398,2026-05-14,Paid Search,Google Ads - Generic,0,Visitor,0
102496,2026-04-22,Organic Search,SEO - Blog,0,Visitor,0
104819,2026-04-12,Paid Search,Google Ads - Brand,0,Visitor,0
105925,2026-03-23,Social Media,Facebook Ads,0,Visitor,0
103163,2026-04-17,Paid Search,Google Ads - Generic,0,Visitor,0
106572,2026-02-07,Social Media,Facebook Ads,0,Visitor,0
102467,2026-05-06,Organic Search,SEO - Blog,12,MQL,0
109304,2026-03-10,Referral,Customer Referral Program,5,Customer,2169
102869,2026-05-26,Organic Search,SEO - Product Pages,0,Visitor,0
100805,2026-03-18,Organic Search,SEO - Product Pages,0,Visitor,0
106827,2026-05-20,Social Media,LinkedIn Ads,0,Visitor,0
108327,2026-04-03,Email,Product Drip Campaign,8,MQL,0
108159,2026-05-30,Email,Product Drip Campaign,8,Customer,2043
102822,2026-03-27,Organic Search,SEO - Product Pages,0,Visitor,0
102200,2026-01-28,Organic Search,SEO - Product Pages,0,Visitor,0
109850,2026-05-30,Referral,Partner Referral,0,Visitor,0
101842,2026-03-17,Organic Search,SEO - Product Pages,0,Visitor,0
106533,2026-06-15,Social Media,Instagram Ads,0,Visitor,0
101900,2026-03-24,Organic Search,SEO - Product Pages,12,MQL,0
109105,2026-01-23,Email,Product Drip Campaign,0,Visitor,0
109580,2026-02-27,Referral,Customer Referral Program,0,Visitor,0
106794,2026-03-17,Social Media,Facebook Ads,0,Visitor,0
107663,2026-04-16,Social Media,LinkedIn Ads,0,Visitor,0
103243,2026-05-17,Paid Search,Google Ads - Generic,0,Visitor,0
107008,2026-04-08,Social Media,Instagram Ads,0,Visitor,0
100711,2026-03-25,Organic Search,SEO - Product Pages,0,Visitor,0
111670,2026-03-19,Direct,Direct/None,0,Visitor,0
105737,2026-03-21,Social Media,Facebook Ads,35,Lead,0
110445,2026-03-31,Direct,Direct/None,0,Visitor,0
103457,2026-06-04,Paid Search,Google Ads - Generic,0,Visitor,0
110512,2026-06-08,Direct,Direct/None,0,Visitor,0
107386,2026-05-11,Social Media,LinkedIn Ads,0,Visitor,0
102430,2026-02-01,Organic Search,SEO - Product Pages,0,Visitor,0
108115,2026-03-22,Email,Product Drip Campaign,0,Visitor,0
105138,2026-04-20,Paid Search,Google Ads - Brand,0,Visitor,0
105530,2026-06-15,Social Media,Unknown / Untagged,0,Visitor,0
111865,2026-01-15,Direct,Direct/None,0,Visitor,0
102662,2026-04-28,Organic Search,SEO - Blog,0,Visitor,0
111089,2026-02-27,Direct,Direct/None,0,Visitor,0
104176,2026-02-28,Paid Search,Google Ads - Brand,0,Visitor,0
102418,2026-04-29,Organic Search,SEO - Blog,12,MQL,0
106287,2026-05-19,Social Media,LinkedIn Ads,0,Visitor,0
105147,2026-06-02,Paid Search,Google Ads - Brand,0,Visitor,0
102175,2026-03-29,Organic Search,SEO - Blog,0,Visitor,0
109567,2026-04-03,Referral,Partner Referral,0,Visitor,0
109094,2026-03-08,Email,Product Drip Campaign,0,Visitor,0
111660,2026-04-21,Direct,Direct/None,0,Visitor,0
107134,2026-02-17,Social Media,Facebook Ads,0,Visitor,0
109389,2026-04-24,Referral,Partner Referral,0,Visitor,0
103554,2026-02-09,Paid Search,Google Ads - Generic,0,Visitor,0
103743,2026-02-20,Paid Search,Google Ads - Brand,0,Visitor,0
106607,2026-03-12,Social Media,LinkedIn Ads,0,Visitor,0
107877,2026-04-03,Social Media,Unknown / Untagged,0,Visitor,0
107937,2026-05-28,Email,Product Drip Campaign,8,Lead,0
100195,2026-04-14,Organic Search,SEO - Blog,0,Visitor,0
101755,2026-02-20,Organic Search,SEO - Product Pages,0,Visitor,0
105913,2026-02-23,Social Media,LinkedIn Ads,0,Visitor,0
102395,2026-05-03,Organic Search,SEO - Product Pages,0,Visitor,0
109550,2026-04-19,Referral,Customer Referral Program,0,Visitor,0
102992,2026-05-23,Paid Search,Google Ads - Brand,48,MQL,0
111894,2026-02-27,Direct,Direct/None,0,Visitor,0
102614,2026-04-14,Organic Search,SEO - Product Pages,0,Visitor,0
109754,2026-04-29,Referral,Partner Referral,5,Customer,1047
104313,2026-05-09,Paid Search,Google Ads - Brand,0,Visitor,0
109907,2026-05-07,Referral,Customer Referral Program,0,Visitor,0
101597,2026-05-09,Organic Search,SEO - Product Pages,0,Visitor,0
102721,2026-05-01,Organic Search,SEO - Blog,0,Visitor,0
105251,2026-03-17,Paid Search,Google Ads - Brand,48,MQL,0
110288,2026-04-17,Direct,Direct/None,0,Visitor,0
109170,2026-02-19,Referral,Partner Referral,0,Visitor,0
103996,2026-03-02,Paid Search,Google Ads - Brand,0,Visitor,0
106900,2026-02-21,Social Media,LinkedIn Ads,0,Visitor,0
109225,2026-04-11,Referral,Customer Referral Program,5,MQL,0
106637,2026-05-06,Social Media,Facebook Ads,0,Visitor,0
107229,2026-02-16,Social Media,Instagram Ads,0,Visitor,0
110306,2026-03-30,Direct,Direct/None,0,Visitor,0
111551,2026-02-14,Direct,Direct/None,0,Lead,0
111941,2026-05-02,Direct,Direct/None,0,Visitor,0
108902,2026-06-10,Email,Product Drip Campaign,0,Visitor,0
102821,2026-01-14,Organic Search,SEO - Product Pages,0,Visitor,0
102962,2026-04-18,Paid Search,Google Ads - Generic,0,Visitor,0
100699,2026-05-10,Organic Search,SEO - Blog,12,MQL,0
103334,2026-04-20,Paid Search,Google Ads - Generic,0,Visitor,0
108110,2026-06-14,Email,Newsletter,8,MQL,0
103546,2026-05-26,Paid Search,Google Ads - Generic,0,Visitor,0
103433,2026-05-06,Paid Search,Google Ads - Generic,48,SQL,0
104653,2026-04-28,Paid Search,Google Ads - Brand,0,Visitor,0
107473,2026-03-07,Social Media,Facebook Ads,0,Visitor,0
101253,2026-04-13,Organic Search,SEO - Product Pages,0,Visitor,0
102704,2026-05-03,Organic Search,SEO - Blog,12,Lead,0
104474,2026-05-24,Paid Search,Google Ads - Generic,48,Lead,0
102980,2026-04-13,Paid Search,Google Ads - Brand,48,Lead,0
102170,2026-01-30,Organic Search,SEO - Blog,0,Visitor,0
109906,2026-04-03,Referral,Customer Referral Program,0,Visitor,0
109124,2026-05-03,Referral,Customer Referral Program,5,MQL,0
104675,2026-03-02,Paid Search,Google Ads - Generic,0,Visitor,0
106650,2026-03-10,Social Media,Instagram Ads,0,Visitor,0
102232,2026-04-15,Organic Search,SEO - Product Pages,12,Lead,0
102384,2026-03-12,Organic Search,SEO - Product Pages,0,Visitor,0
104547,2026-04-01,Paid Search,Google Ads - Generic,0,Visitor,0
103118,2026-05-03,Paid Search,Google Ads - Brand,0,Visitor,0
101046,2026-03-31,Organic Search,SEO - Blog,0,Visitor,0
111889,2026-01-29,Direct,Direct/None,0,Lead,0
105710,2026-05-04,Social Media,Instagram Ads,0,Visitor,0
100515,2026-01-28,Organic Search,SEO - Blog,0,Visitor,0
102591,2026-06-01,Organic Search,SEO - Blog,0,Visitor,0
103286,2026-06-15,Paid Search,Google Ads - Generic,0,Visitor,0
103088,2026-04-02,Paid Search,Google Ads - Generic,0,Visitor,0
108691,2026-02-17,Email,Product Drip Campaign,0,Visitor,0
106161,2026-04-05,Social Media,Instagram Ads,0,Visitor,0
110097,2026-02-16,Referral,Customer Referral Program,0,Visitor,0
105081,2026-06-07,Paid Search,Google Ads - Brand,0,Visitor,0
100256,2026-04-14,Organic Search,SEO - Product Pages,0,Visitor,0
105831,2026-06-04,Social Media,Instagram Ads,0,Visitor,0
110553,2026-04-09,Direct,Direct/None,0,Visitor,0
105786,2026-04-09,Social Media,LinkedIn Ads,0,Visitor,0
105264,2026-04-26,Paid Search,Google Ads - Brand,0,Visitor,0
107299,2026-04-16,Social Media,Facebook Ads,0,Visitor,0
105879,2026-04-12,Social Media,LinkedIn Ads,0,Visitor,0
108487,2026-06-13,Email,Product Drip Campaign,8,Customer,1692
101056,2026-05-07,Organic Search,SEO - Blog,0,Visitor,0
101742,2026-03-07,Organic Search,SEO - Blog,12,MQL,0
105250,2026-04-15,Paid Search,Google Ads - Generic,0,Visitor,0
107835,2026-02-10,Social Media,Facebook Ads,0,Visitor,0
104229,2026-05-21,Paid Search,Google Ads - Generic,0,Visitor,0
102369,2026-03-14,Organic Search,SEO - Product Pages,12,Lead,0
104885,2026-04-08,Paid Search,Google Ads - Brand,0,Visitor,0
103183,2026-02-08,Paid Search,Google Ads - Brand,0,Visitor,0
106152,2026-05-02,Social Media,Facebook Ads,0,Visitor,0
110051,2026-03-17,Referral,Customer Referral Program,0,Visitor,0
104048,2026-05-03,Paid Search,Google Ads - Generic,0,Visitor,0
111777,2026-05-11,Direct,Direct/None,0,Visitor,0
107678,2026-06-09,Social Media,Instagram Ads,0,Visitor,0
106608,2026-04-09,Social Media,Facebook Ads,0,Visitor,0
111882,2026-04-04,Direct,Direct/None,0,Visitor,0
110606,2026-02-11,Direct,Direct/None,0,Visitor,0
110283,2026-05-26,Direct,Direct/None,0,Visitor,0
105315,2026-05-09,Social Media,Instagram Ads,0,Visitor,0
108865,2026-04-06,Email,Newsletter,8,SQL,0
101864,2026-03-30,Organic Search,SEO - Product Pages,0,Visitor,0
103611,2026-03-23,Paid Search,Google Ads - Generic,0,Visitor,0
104971,2026-03-15,Paid Search,Google Ads - Brand,0,Visitor,0
102541,2026-05-05,Organic Search,SEO - Blog,0,Visitor,0
103775,2026-05-16,Paid Search,Google Ads - Brand,0,Visitor,0
102991,2026-03-03,Paid Search,Google Ads - Generic,0,Visitor,0
103962,2026-01-15,Paid Search,Google Ads - Brand,0,Visitor,0
106383,2026-05-17,Social Media,Instagram Ads,35,MQL,0
100679,2026-04-27,Organic Search,SEO - Blog,0,Visitor,0
110350,2026-03-26,Direct,Direct/None,0,Visitor,0
104207,2026-05-12,Paid Search,Google Ads - Brand,0,Visitor,0
110461,2026-05-10,Direct,Direct/None,0,Lead,0
104326,2026-03-08,Paid Search,Google Ads - Generic,0,Visitor,0
103528,2026-03-22,Paid Search,Google Ads - Brand,0,Visitor,0
106716,2026-04-02,Social Media,LinkedIn Ads,0,Visitor,0
109336,2026-05-24,Referral,Partner Referral,5,Customer,960
105463,2026-03-09,Social Media,LinkedIn Ads,0,Visitor,0
107360,2026-01-27,Social Media,Facebook Ads,0,Visitor,0
105133,2026-05-27,Paid Search,Google Ads - Brand,48,Lead,0
110304,2026-04-24,Direct,Direct/None,0,MQL,0
111079,2026-06-10,Direct,Direct/None,0,Visitor,0
104446,2026-05-09,Paid Search,Google Ads - Brand,0,Visitor,0
108493,2026-05-11,Email,Product Drip Campaign,8,SQL,0
101259,2026-05-18,Organic Search,SEO - Blog,0,Visitor,0
105780,2026-04-05,Social Media,LinkedIn Ads,0,Visitor,0
104924,2026-03-31,Paid Search,Google Ads - Brand,0,Visitor,0
100122,2026-05-10,Organic Search,SEO - Product Pages,0,Visitor,0
101364,2026-04-17,Organic Search,SEO - Blog,12,Lead,0
102360,2026-05-03,Organic Search,SEO - Blog,12,MQL,0
103683,2026-05-01,Paid Search,Google Ads - Generic,48,MQL,0
102336,2026-06-08,Organic Search,SEO - Blog,12,Customer,1664
100943,2026-04-08,Organic Search,SEO - Blog,0,Visitor,0
102550,2026-04-12,Organic Search,SEO - Blog,0,Visitor,0
108270,2026-03-22,Email,Newsletter,0,Visitor,0
101060,2026-03-23,Organic Search,SEO - Product Pages,0,Visitor,0
103578,2026-02-02,Paid Search,Google Ads - Brand,0,Visitor,0
111857,2026-04-08,Direct,Direct/None,0,Visitor,0
105376,2026-02-08,Social Media,Instagram Ads,0,Visitor,0
102511,2026-03-23,Organic Search,SEO - Blog,0,Visitor,0
108919,2026-05-03,Email,Product Drip Campaign,0,Visitor,0
108208,2026-02-20,Email,Product Drip Campaign,0,Visitor,0
106814,2026-03-28,Social Media,LinkedIn Ads,0,Visitor,0
103776,2026-03-19,Paid Search,Google Ads - Generic,0,Visitor,0
108134,2026-02-10,Email,Newsletter,8,MQL,0
105857,2026-06-05,Social Media,Facebook Ads,0,Visitor,0
110054,2026-04-01,Referral,Partner Referral,0,Visitor,0
103298,2026-04-22,Paid Search,Google Ads - Generic,0,Visitor,0
104697,2026-05-13,Paid Search,Google Ads - Brand,48,Lead,0
106686,2026-04-05,Social Media,Instagram Ads,0,Visitor,0
100557,2026-04-26,Organic Search,SEO - Product Pages,0,Visitor,0
100213,2026-03-10,Organic Search,SEO - Blog,0,Visitor,0
101111,2026-03-30,Organic Search,SEO - Blog,0,Visitor,0
100005,2026-03-06,Organic Search,SEO - Product Pages,0,Visitor,0
103571,2026-04-04,Paid Search,Google Ads - Generic,0,Visitor,0
103908,2026-01-08,Paid Search,Google Ads - Brand,0,Visitor,0
105360,2026-02-19,Social Media,Facebook Ads,0,Visitor,0
110798,2026-03-16,Direct,Direct/None,0,Visitor,0
106364,2026-03-28,Social Media,LinkedIn Ads,0,Visitor,0
103710,2026-04-24,Paid Search,Google Ads - Generic,0,Visitor,0
105256,2026-05-13,Paid Search,Google Ads - Generic,0,Visitor,0
108420,2026-01-28,Email,Product Drip Campaign,0,Visitor,0
105302,2026-01-28,Social Media,Facebook Ads,0,Visitor,0
101929,2026-02-27,Organic Search,SEO - Blog,0,Visitor,0
104287,2026-04-16,Paid Search,Google Ads - Brand,0,Visitor,0
103032,2026-02-14,Paid Search,Google Ads - Brand,0,Visitor,0
102484,2026-04-24,Organic Search,SEO - Product Pages,0,Visitor,0
109254,2026-04-28,Referral,Partner Referral,0,Visitor,0
108424,2026-05-15,Email,Newsletter,0,Visitor,0
106929,2026-06-10,Social Media,Instagram Ads,0,Visitor,0
108508,2026-03-24,Email,Newsletter,0,Visitor,0
106375,2026-02-01,Social Media,LinkedIn Ads,35,MQL,0
105184,2026-01-30,Paid Search,Google Ads - Brand,48,Lead,0
100148,2026-05-16,Organic Search,SEO - Blog,0,Visitor,0
106551,2026-06-10,Social Media,Instagram Ads,0,Visitor,0
104131,2026-05-19,Paid Search,Google Ads - Generic,48,MQL,0
101570,2026-03-27,Organic Search,SEO - Blog,0,Visitor,0
